 

stn;time;gre000z0;tre200s0;sre000z0
STG;202406210020;0;18.3;0
STG;202406210030;0;18.1;0
STG;202406210040;0;18.1;0
STG;202406210050;0;18.0;0
STG;202406210100;0;18.2;0
STG;202406210110;0;18.4;0
STG;202406210120;0;18.4;0
STG;202406210130;0;18.8;0
STG;202406210140;0;18.3;0
STG;202406210150;2;24.0;0
STG;202406210200;3;24.1;0
STG;202406210210;1;19.3;0
STG;202406210220;0;18.1;0
STG;202406210230;0;17.8;0
STG;202406210240;0;18.2;0
STG;202406210250;1;24.5;0
STG;202406210300;0;18.6;0
STG;202406210310;0;24.0;0
STG;202406210320;0;23.0;0
STG;202406210330;2;24.5;0
STG;202406210340;1;24.4;0
STG;202406210350;2;24.4;0
STG;202406210400;6;24.6;0
STG;202406210410;10;24.9;0
STG;202406210420;14;24.5;0
STG;202406210430;28;24.6;0
STG;202406210440;18;18.2;0
STG;202406210450;26;18.3;0
STG;202406210500;27;18.0;0
STG;202406210510;21;17.9;0
STG;202406210520;26;18.3;0
STG;202406210530;64;18.6;0
STG;202406210540;120;18.5;0
STG;202406210550;124;18.5;0
STG;202406210600;96;18.3;0
STG;202406210610;65;18.0;0
STG;202406210620;104;18.7;0
STG;202406210630;102;19.0;0
STG;202406210640;125;18.9;0
STG;202406210650;192;18.7;0
STG;202406210700;81;18.2;0
STG;202406210710;13;17.6;0
STG;202406210720;0;16.5;0
STG;202406210730;0;15.8;0
STG;202406210740;2;15.5;0
STG;202406210750;19;15.3;0
STG;202406210800;136;15.9;0
STG;202406210810;204;16.2;0
STG;202406210820;219;16.6;0
STG;202406210830;319;17.0;1
STG;202406210840;146;16.9;0
STG;202406210850;32;16.8;0
STG;202406210900;11;16.4;0
STG;202406210910;10;15.7;0
STG;202406210920;10;15.3;0
STG;202406210930;9;14.6;0
STG;202406210940;9;14.4;0
STG;202406210950;12;14.2;0
STG;202406211000;25;14.3;0
STG;202406211010;43;14.3;0
STG;202406211020;31;14.6;0
STG;202406211030;32;14.5;0
STG;202406211040;50;14.9;0
STG;202406211050;63;15.1;0
STG;202406211100;344;16.2;2
STG;202406211110;352;16.4;0
STG;202406211120;220;16.2;0
STG;202406211130;296;16.7;0
STG;202406211140;597;17.9;3
STG;202406211150;430;17.6;0
STG;202406211200;514;17.9;1
STG;202406211210;506;18.4;1
STG;202406211220;234;17.5;0
STG;202406211230;149;17.2;0
STG;202406211240;76;17.1;0
STG;202406211250;60;16.5;0
STG;202406211300;92;16.9;0
STG;202406211310;94;16.7;0
STG;202406211320;70;16.4;0
STG;202406211330;85;16.7;0
STG;202406211340;353;17.7;1
STG;202406211350;622;18.4;5
STG;202406211400;537;17.8;4
STG;202406211410;457;18.2;4
STG;202406211420;690;19.0;9
STG;202406211430;193;18.0;0
STG;202406211440;77;17.6;0
STG;202406211450;32;17.3;0
STG;202406211500;11;16.8;0
STG;202406211510;3;16.6;0
STG;202406211520;6;16.0;0
STG;202406211530;55;15.9;0
STG;202406211540;47;15.7;0
STG;202406211550;20;15.3;0
STG;202406211600;28;15.1;0
STG;202406211610;21;14.7;0
STG;202406211620;5;14.6;0
STG;202406211630;13;14.5;0
STG;202406211640;4;14.4;0
STG;202406211650;4;14.2;0
STG;202406211700;5;14.1;0
STG;202406211710;1;14.1;0
STG;202406211720;2;14.0;0
STG;202406211730;0;13.7;0
STG;202406211740;0;13.6;0
STG;202406211750;0;13.9;0
STG;202406211800;0;13.5;0
STG;202406211810;0;13.4;0
STG;202406211820;0;13.3;0
STG;202406211830;0;13.3;0
STG;202406211840;0;13.9;0
STG;202406211850;0;13.7;0
STG;202406211900;0;13.6;0
STG;202406211910;0;13.4;0
STG;202406211920;0;13.1;0
STG;202406211930;0;13.2;0
STG;202406211940;0;13.1;0
STG;202406211950;0;13.0;0
STG;202406212000;0;14.0;0
STG;202406212010;0;13.0;0
STG;202406212020;0;13.0;0
STG;202406212030;0;13.1;0
STG;202406212040;0;13.1;0
STG;202406212050;0;13.2;0
STG;202406212100;0;13.2;0
STG;202406212110;0;13.2;0
STG;202406212120;0;13.3;0
STG;202406212130;0;13.1;0
STG;202406212140;0;13.4;0
STG;202406212150;0;13.3;0
STG;202406212200;0;13.9;0
STG;202406212210;0;13.8;0
STG;202406212220;0;13.9;0
STG;202406212230;0;13.9;0
STG;202406212240;0;13.9;0
STG;202406212250;0;13.6;0
STG;202406212300;0;13.5;0
STG;202406212310;0;13.6;0
STG;202406212320;0;13.7;0
STG;202406212330;0;13.6;0
STG;202406212340;0;13.6;0
STG;202406212350;0;13.8;0
STG;202406220000;0;13.8;0
STG;202406220010;0;13.9;0
STG;202406220020;0;13.7;0
STG;202406220030;0;13.8;0
STG;202406220040;0;13.6;0
STG;202406220050;0;13.4;0
STG;202406220100;0;13.3;0
STG;202406220110;0;13.2;0
STG;202406220120;0;13.1;0
STG;202406220130;0;13.0;0
STG;202406220140;0;13.2;0
STG;202406220150;0;13.1;0
STG;202406220200;0;13.1;0
STG;202406220210;0;13.2;0
STG;202406220220;0;13.3;0
STG;202406220230;0;13.6;0
STG;202406220240;0;13.3;0
STG;202406220250;0;13.4;0
STG;202406220300;0;13.4;0
STG;202406220310;0;13.4;0
STG;202406220320;0;13.1;0
STG;202406220330;0;13.5;0
STG;202406220340;4;13.2;0
STG;202406220350;8;13.3;0
STG;202406220400;21;13.4;0
STG;202406220410;27;13.4;0
STG;202406220420;21;13.5;0
STG;202406220430;41;13.5;0
STG;202406220440;52;13.7;0
STG;202406220450;56;13.7;0
STG;202406220500;58;13.6;0
STG;202406220510;71;13.7;0
STG;202406220520;90;13.6;0
STG;202406220530;74;13.7;0
STG;202406220540;138;14.1;4
STG;202406220550;320;14.4;10
STG;202406220600;350;14.8;10
STG;202406220610;412;15.4;10
STG;202406220620;391;15.4;9
STG;202406220630;287;15.5;3
STG;202406220640;350;15.4;5
STG;202406220650;178;15.0;0
STG;202406220700;396;16.0;9
STG;202406220710;552;15.8;10
STG;202406220720;585;16.5;10
STG;202406220730;659;16.8;10
STG;202406220740;410;16.4;4
STG;202406220750;262;16.2;1
STG;202406220800;433;16.7;3
STG;202406220810;478;16.9;5
STG;202406220820;517;16.5;6
STG;202406220830;621;16.7;6
STG;202406220840;849;17.3;10
STG;202406220850;872;17.0;10
STG;202406220900;567;16.9;5
STG;202406220910;681;17.8;7
STG;202406220920;657;17.3;7
STG;202406220930;384;16.3;2
STG;202406220940;243;16.2;0
STG;202406220950;166;15.9;0
STG;202406221000;135;15.8;0
STG;202406221010;221;15.9;0
STG;202406221020;566;16.7;3
STG;202406221030;856;18.3;8
STG;202406221040;967;18.6;9
STG;202406221050;1059;19.3;8
STG;202406221100;620;17.8;4
STG;202406221110;909;18.6;10
STG;202406221120;286;17.4;2
STG;202406221130;444;17.7;2
STG;202406221140;954;18.2;9
STG;202406221150;575;17.4;3
STG;202406221200;387;17.9;0
STG;202406221210;125;15.7;0
STG;202406221220;65;15.0;0
STG;202406221230;87;14.4;0
STG;202406221240;82;13.9;0
STG;202406221250;74;13.7;0
STG;202406221300;82;13.0;0
STG;202406221310;108;12.7;0
STG;202406221320;104;12.7;0
STG;202406221330;62;12.7;0
STG;202406221340;78;12.6;0
STG;202406221350;131;12.3;0
STG;202406221400;94;12.1;0
STG;202406221410;40;12.1;0
STG;202406221420;20;11.9;0
STG;202406221430;15;11.7;0
STG;202406221440;26;11.4;0
STG;202406221450;56;11.3;0
STG;202406221500;83;11.4;0
STG;202406221510;112;11.4;0
STG;202406221520;90;11.4;0
STG;202406221530;70;11.5;0
STG;202406221540;64;11.6;0
STG;202406221550;58;11.6;0
STG;202406221600;50;11.6;0
STG;202406221610;42;11.4;0
STG;202406221620;32;11.3;0
STG;202406221630;22;11.2;0
STG;202406221640;29;11.2;0
STG;202406221650;26;11.3;0
STG;202406221700;19;11.1;0
STG;202406221710;15;11.1;0
STG;202406221720;14;11.1;0
STG;202406221730;13;10.9;0
STG;202406221740;14;10.8;0
STG;202406221750;13;10.8;0
STG;202406221800;11;10.6;0
STG;202406221810;17;10.7;0
STG;202406221820;15;10.5;0
STG;202406221830;7;10.6;0
STG;202406221840;1;10.8;0
STG;202406221850;0;10.6;0
STG;202406221900;0;10.6;0
STG;202406221910;0;10.5;0
STG;202406221920;0;10.7;0
STG;202406221930;0;10.6;0
STG;202406221940;0;10.7;0
STG;202406221950;0;10.7;0
STG;202406222000;0;10.8;0
STG;202406222010;0;10.7;0
STG;202406222020;0;10.6;0
STG;202406222030;0;10.8;0
STG;202406222040;0;10.5;0
STG;202406222050;0;11.0;0
STG;202406222100;0;10.7;0
STG;202406222110;0;10.3;0
STG;202406222120;0;10.4;0
STG;202406222130;0;10.3;0
STG;202406222140;0;10.4;0
STG;202406222150;0;10.1;0
STG;202406222200;0;10.3;0
STG;202406222210;0;10.3;0
STG;202406222220;0;10.3;0
STG;202406222230;0;10.4;0
STG;202406222240;0;10.2;0
STG;202406222250;0;10.4;0
STG;202406222300;0;10.4;0
STG;202406222310;0;10.4;0
STG;202406222320;0;10.3;0
STG;202406222330;0;10.3;0
STG;202406222340;0;10.4;0
STG;202406222350;0;10.6;0
STG;202406230000;0;10.7;0
STG;202406230010;0;10.5;0
STG;202406230020;0;10.7;0
STG;202406230030;0;10.4;0
STG;202406230040;0;10.7;0
STG;202406230050;0;11.0;0
STG;202406230100;0;10.6;0
STG;202406230110;0;10.7;0
STG;202406230120;0;10.5;0
STG;202406230130;0;10.5;0
STG;202406230140;0;10.5;0
STG;202406230150;0;10.6;0
STG;202406230200;0;10.4;0
STG;202406230210;0;10.4;0
STG;202406230220;0;10.5;0
STG;202406230230;0;10.4;0
STG;202406230240;0;10.4;0
STG;202406230250;0;10.6;0
STG;202406230300;0;10.5;0
STG;202406230310;0;10.4;0
STG;202406230320;0;10.5;0
STG;202406230330;0;10.5;0
STG;202406230340;0;10.6;0
STG;202406230350;0;10.6;0
STG;202406230400;0;10.5;0
STG;202406230410;3;10.4;0
STG;202406230420;6;10.5;0
STG;202406230430;11;10.6;0
STG;202406230440;14;10.7;0
STG;202406230450;10;10.8;0
STG;202406230500;12;10.8;0
STG;202406230510;12;10.7;0
STG;202406230520;18;10.6;0
STG;202406230530;21;10.5;0
STG;202406230540;33;10.5;0
STG;202406230550;53;10.6;0
STG;202406230600;73;10.8;0
STG;202406230610;70;10.8;0
STG;202406230620;84;11.1;0
STG;202406230630;94;10.9;0
STG;202406230640;72;11.0;0
STG;202406230650;77;11.2;0
STG;202406230700;58;11.2;0
STG;202406230710;73;11.0;0
STG;202406230720;140;10.9;0
STG;202406230730;165;10.9;0
STG;202406230740;155;11.3;0
STG;202406230750;155;11.1;0
STG;202406230800;191;11.6;0
STG;202406230810;219;11.7;0
STG;202406230820;485;11.7;0
STG;202406230830;350;12.1;0
STG;202406230840;275;12.0;0
STG;202406230850;194;12.0;0
STG;202406230900;157;12.1;0
STG;202406230910;169;11.8;0
STG;202406230920;256;12.0;0
STG;202406230930;255;12.1;0
STG;202406230940;306;12.5;0
STG;202406230950;135;11.9;0
STG;202406231000;124;12.2;0
STG;202406231010;160;12.1;0
STG;202406231020;293;12.2;0
STG;202406231030;378;12.3;0
STG;202406231040;534;12.8;0
STG;202406231050;509;13.5;0
STG;202406231100;708;13.7;3
STG;202406231110;569;14.1;1
STG;202406231120;351;13.6;0
STG;202406231130;208;13.1;0
STG;202406231140;229;13.6;0
STG;202406231150;488;14.1;0
STG;202406231200;238;13.8;0
STG;202406231210;145;13.4;0
STG;202406231220;128;13.3;0
STG;202406231230;149;13.5;0
STG;202406231240;146;13.4;0
STG;202406231250;133;13.6;0
STG;202406231300;98;13.5;0
STG;202406231310;169;13.6;0
STG;202406231320;148;13.6;0
STG;202406231330;210;13.8;0
STG;202406231340;292;14.3;0
STG;202406231350;273;14.9;0
STG;202406231400;265;14.4;0
STG;202406231410;319;14.8;0
STG;202406231420;426;15.5;0
STG;202406231430;321;15.2;0
STG;202406231440;299;15.6;0
STG;202406231450;334;15.4;0
STG;202406231500;331;16.1;0
STG;202406231510;304;16.0;0
STG;202406231520;263;16.1;0
STG;202406231530;256;15.8;0
STG;202406231540;327;16.1;0
STG;202406231550;286;16.1;0
STG;202406231600;270;16.3;0
STG;202406231610;211;16.0;0
STG;202406231620;138;15.9;0
STG;202406231630;200;16.2;0
STG;202406231640;106;16.0;0
STG;202406231650;34;16.0;0
STG;202406231700;37;15.7;0
STG;202406231710;35;15.8;0
STG;202406231720;33;15.3;0
STG;202406231730;13;15.1;0
STG;202406231740;12;15.2;0
STG;202406231750;16;15.2;0
STG;202406231800;8;15.4;0
STG;202406231810;14;15.2;0
STG;202406231820;12;15.1;0
STG;202406231830;12;15.1;0
STG;202406231840;16;15.0;0
STG;202406231850;6;15.2;0
STG;202406231900;3;15.1;0
STG;202406231910;7;15.0;0
STG;202406231920;1;14.8;0
STG;202406231930;0;14.8;0
STG;202406231940;0;14.7;0
STG;202406231950;0;14.7;0
STG;202406232000;0;14.7;0
STG;202406232010;0;14.5;0
STG;202406232020;0;14.1;0
STG;202406232030;0;14.0;0
STG;202406232040;0;14.0;0
STG;202406232050;0;13.8;0
STG;202406232100;0;14.5;0
STG;202406232110;0;14.5;0
STG;202406232120;0;14.6;0
STG;202406232130;0;14.6;0
STG;202406232140;0;14.9;0
STG;202406232150;0;14.5;0
STG;202406232200;0;14.4;0
STG;202406232210;0;14.4;0
STG;202406232220;0;14.2;0
STG;202406232230;0;14.7;0
STG;202406232240;0;14.4;0
STG;202406232250;0;13.8;0
STG;202406232300;0;13.7;0
STG;202406232310;0;14.1;0
STG;202406232320;0;14.3;0
STG;202406232330;0;14.3;0
STG;202406232340;0;14.0;0
STG;202406232350;0;14.1;0
STG;202406240000;0;13.7;0
STG;202406240010;0;13.6;0
STG;202406240020;0;13.3;0
STG;202406240030;0;13.3;0
STG;202406240040;0;12.8;0
STG;202406240050;0;13.0;0
STG;202406240100;0;12.8;0
STG;202406240110;0;12.5;0
STG;202406240120;0;12.6;0
STG;202406240130;0;12.6;0
STG;202406240140;0;13.1;0
STG;202406240150;0;12.8;0
STG;202406240200;0;12.4;0
STG;202406240210;0;12.1;0
STG;202406240220;0;12.3;0
STG;202406240230;0;12.3;0
STG;202406240240;0;12.1;0
STG;202406240250;0;12.4;0
STG;202406240300;0;12.4;0
STG;202406240310;0;12.0;0
STG;202406240320;0;12.1;0
STG;202406240330;1;12.1;0
STG;202406240340;5;12.0;0
STG;202406240350;14;12.3;0
STG;202406240400;28;12.5;0
STG;202406240410;43;12.3;6
STG;202406240420;62;12.3;10
STG;202406240430;86;12.6;10
STG;202406240440;109;13.2;10
STG;202406240450;134;13.5;10
STG;202406240500;161;13.6;10
STG;202406240510;184;13.9;10
STG;202406240520;201;14.2;10
STG;202406240530;243;14.3;10
STG;202406240540;274;14.4;10
STG;202406240550;303;14.7;10
STG;202406240600;333;14.9;10
STG;202406240610;362;15.0;10
STG;202406240620;392;15.3;10
STG;202406240630;422;15.5;10
STG;202406240640;448;15.5;10
STG;202406240650;480;15.5;10
STG;202406240700;539;15.6;10
STG;202406240710;461;15.0;8
STG;202406240720;297;15.3;1
STG;202406240730;470;16.1;5
STG;202406240740;610;17.0;10
STG;202406240750;616;16.6;10
STG;202406240800;664;17.6;10
STG;202406240810;690;18.4;10
STG;202406240820;721;17.9;10
STG;202406240830;692;18.3;9
STG;202406240840;764;19.0;10
STG;202406240850;787;18.8;10
STG;202406240900;718;18.8;9
STG;202406240910;831;19.0;10
STG;202406240920;754;18.8;8
STG;202406240930;661;19.0;7
STG;202406240940;759;20.0;9
STG;202406240950;742;19.8;9
STG;202406241000;693;20.2;7
STG;202406241010;548;19.5;4
STG;202406241020;693;19.9;6
STG;202406241030;842;20.8;8
STG;202406241040;940;21.2;10
STG;202406241050;902;20.9;9
STG;202406241100;939;20.8;9
STG;202406241110;751;21.3;7
STG;202406241120;970;21.3;10
STG;202406241130;673;20.8;7
STG;202406241140;615;21.1;4
STG;202406241150;874;21.7;8
STG;202406241200;762;21.9;8
STG;202406241210;980;22.2;10
STG;202406241220;906;21.9;9
STG;202406241230;779;22.4;7
STG;202406241240;916;22.8;10
STG;202406241250;959;23.5;10
STG;202406241300;1026;23.3;10
STG;202406241310;1015;23.6;10
STG;202406241320;919;23.2;10
STG;202406241330;940;23.6;10
STG;202406241340;645;22.6;6
STG;202406241350;755;23.3;10
STG;202406241400;833;23.4;10
STG;202406241410;740;23.2;9
STG;202406241420;817;23.4;10
STG;202406241430;831;23.5;10
STG;202406241440;762;23.4;10
STG;202406241450;707;23.2;10
STG;202406241500;675;23.6;10
STG;202406241510;632;23.3;10
STG;202406241520;607;23.4;10
STG;202406241530;580;23.3;10
STG;202406241540;550;23.1;10
STG;202406241550;529;23.2;10
STG;202406241600;505;23.0;10
STG;202406241610;484;23.0;10
STG;202406241620;430;23.0;10
STG;202406241630;416;23.1;10
STG;202406241640;389;22.9;10
STG;202406241650;352;22.7;10
STG;202406241700;312;22.4;10
STG;202406241710;286;22.3;10
STG;202406241720;265;22.1;10
STG;202406241730;241;22.2;10
STG;202406241740;211;22.0;10
STG;202406241750;173;21.8;10
STG;202406241800;148;21.5;10
STG;202406241810;122;21.5;10
STG;202406241820;99;21.1;10
STG;202406241830;77;21.1;10
STG;202406241840;56;20.6;10
STG;202406241850;39;20.7;0
STG;202406241900;25;20.0;0
STG;202406241910;14;19.9;0
STG;202406241920;5;19.7;0
STG;202406241930;1;19.5;0
STG;202406241940;0;19.6;0
STG;202406241950;0;18.8;0
STG;202406242000;0;18.7;0
STG;202406242010;0;18.8;0
STG;202406242020;0;18.6;0
STG;202406242030;0;17.8;0
STG;202406242040;0;17.1;0
STG;202406242050;0;16.5;0
STG;202406242100;0;16.7;0
STG;202406242110;0;17.1;0
STG;202406242120;0;16.6;0
STG;202406242130;0;16.8;0
STG;202406242140;0;16.2;0
STG;202406242150;0;16.5;0
STG;202406242200;0;16.1;0
STG;202406242210;0;16.0;0
STG;202406242220;0;16.1;0
STG;202406242230;0;15.7;0
STG;202406242240;0;15.9;0
STG;202406242250;0;15.8;0
STG;202406242300;0;15.6;0
STG;202406242310;0;15.8;0
STG;202406242320;0;15.5;0
STG;202406242330;0;15.3;0
STG;202406242340;0;15.7;0
STG;202406242350;0;15.4;0
STG;202406250000;0;15.4;0
STG;202406250010;0;15.3;0
STG;202406250020;0;15.5;0
STG;202406250030;0;15.4;0
STG;202406250040;0;15.2;0
STG;202406250050;0;15.2;0
STG;202406250100;0;15.3;0
STG;202406250110;0;15.2;0
STG;202406250120;0;15.1;0
STG;202406250130;0;14.9;0
STG;202406250140;0;14.6;0
STG;202406250150;0;14.7;0
STG;202406250200;0;14.8;0
STG;202406250210;0;14.4;0
STG;202406250220;0;14.3;0
STG;202406250230;0;14.4;0
STG;202406250240;0;14.0;0
STG;202406250250;0;14.3;0
STG;202406250300;0;14.2;0
STG;202406250310;0;14.2;0
STG;202406250320;0;13.8;0
STG;202406250330;1;14.0;0
STG;202406250340;6;14.0;0
STG;202406250350;14;14.1;0
STG;202406250400;26;13.8;0
STG;202406250410;41;13.3;0
STG;202406250420;59;14.0;10
STG;202406250430;79;14.1;10
STG;202406250440;103;14.6;10
STG;202406250450;128;14.8;10
STG;202406250500;153;14.8;10
STG;202406250510;179;14.9;10
STG;202406250520;208;15.2;10
STG;202406250530;237;15.5;10
STG;202406250540;266;15.9;10
STG;202406250550;292;15.6;10
STG;202406250600;321;15.7;10
STG;202406250610;357;15.9;10
STG;202406250620;375;15.4;10
STG;202406250630;435;15.3;10
STG;202406250640;384;16.2;10
STG;202406250650;461;16.2;10
STG;202406250700;486;16.6;10
STG;202406250710;433;16.5;9
STG;202406250720;555;17.0;10
STG;202406250730;573;17.0;10
STG;202406250740;601;17.5;10
STG;202406250750;626;17.3;10
STG;202406250800;652;18.4;10
STG;202406250810;668;18.1;10
STG;202406250820;698;18.2;10
STG;202406250830;721;18.9;10
STG;202406250840;712;19.1;10
STG;202406250850;747;18.7;10
STG;202406250900;791;19.8;10
STG;202406250910;822;19.3;10
STG;202406250920;830;19.2;10
STG;202406250930;836;20.1;10
STG;202406250940;795;19.5;10
STG;202406250950;801;19.9;9
STG;202406251000;891;19.6;10
STG;202406251010;895;20.4;10
STG;202406251020;903;20.0;10
STG;202406251030;923;20.6;10
STG;202406251040;924;20.1;10
STG;202406251050;922;21.0;10
STG;202406251100;842;21.0;10
STG;202406251110;937;21.2;10
STG;202406251120;865;21.5;10
STG;202406251130;950;21.8;10
STG;202406251140;940;21.4;10
STG;202406251150;943;21.7;10
STG;202406251200;931;21.9;10
STG;202406251210;925;22.3;10
STG;202406251220;931;22.5;10
STG;202406251230;929;22.4;10
STG;202406251240;946;22.8;10
STG;202406251250;928;22.7;10
STG;202406251300;828;23.0;9
STG;202406251310;880;23.0;10
STG;202406251320;887;23.5;10
STG;202406251330;887;22.9;10
STG;202406251340;795;23.8;10
STG;202406251350;662;22.4;8
STG;202406251400;641;22.9;8
STG;202406251410;309;22.2;3
STG;202406251420;183;22.2;0
STG;202406251430;332;23.5;2
STG;202406251440;500;22.9;4
STG;202406251450;535;22.8;6
STG;202406251500;192;22.5;0
STG;202406251510;109;21.9;0
STG;202406251520;58;22.0;0
STG;202406251530;31;21.7;0
STG;202406251540;18;21.5;0
STG;202406251550;8;20.8;0
STG;202406251600;4;20.2;0
STG;202406251610;5;19.8;0
STG;202406251620;6;19.2;0
STG;202406251630;5;18.2;0
STG;202406251640;8;18.1;0
STG;202406251650;10;17.8;0
STG;202406251700;21;17.6;0
STG;202406251710;62;17.8;0
STG;202406251720;95;17.9;0
STG;202406251730;72;17.6;0
STG;202406251740;52;17.4;0
STG;202406251750;59;16.9;0
STG;202406251800;116;17.0;7
STG;202406251810;139;18.1;10
STG;202406251820;113;17.9;10
STG;202406251830;64;17.4;7
STG;202406251840;74;18.4;10
STG;202406251850;64;18.6;10
STG;202406251900;33;17.7;5
STG;202406251910;12;17.2;0
STG;202406251920;3;16.9;0
STG;202406251930;0;16.4;0
STG;202406251940;0;16.2;0
STG;202406251950;0;16.5;0
STG;202406252000;0;15.9;0
STG;202406252010;0;16.0;0
STG;202406252020;0;16.0;0
STG;202406252030;0;16.0;0
STG;202406252040;0;15.7;0
STG;202406252050;0;15.8;0
STG;202406252100;0;16.0;0
STG;202406252110;0;15.8;0
STG;202406252120;0;16.3;0
STG;202406252130;0;16.5;0
STG;202406252140;0;16.4;0
STG;202406252150;0;15.9;0
STG;202406252200;0;16.5;0
STG;202406252210;0;16.5;0
STG;202406252220;0;16.8;0
STG;202406252230;0;16.5;0
STG;202406252240;0;16.8;0
STG;202406252250;0;16.1;0
STG;202406252300;0;15.9;0
STG;202406252310;0;16.1;0
STG;202406252320;0;15.9;0
STG;202406252330;0;16.0;0
STG;202406252340;0;16.2;0
STG;202406252350;0;16.3;0
STG;202406260000;0;15.8;0
STG;202406260010;0;15.7;0
STG;202406260020;0;15.7;0
STG;202406260030;0;15.6;0
STG;202406260040;0;15.7;0
STG;202406260050;0;15.6;0
STG;202406260100;0;15.5;0
STG;202406260110;0;15.1;0
STG;202406260120;0;15.2;0
STG;202406260130;0;15.3;0
STG;202406260140;0;15.6;0
STG;202406260150;0;15.3;0
STG;202406260200;0;15.0;0
STG;202406260210;0;14.9;0
STG;202406260220;0;14.9;0
STG;202406260230;0;14.7;0
STG;202406260240;0;14.6;0
STG;202406260250;0;14.8;0
STG;202406260300;0;14.9;0
STG;202406260310;0;14.9;0
STG;202406260320;0;16.1;0
STG;202406260330;2;15.9;0
STG;202406260340;3;16.1;0
STG;202406260350;9;16.4;0
STG;202406260400;22;16.7;0
STG;202406260410;44;16.8;0
STG;202406260420;74;15.9;3
STG;202406260430;71;16.2;0
STG;202406260440;59;16.3;0
STG;202406260450;65;17.4;0
STG;202406260500;100;16.9;0
STG;202406260510;104;17.4;0
STG;202406260520;152;17.7;2
STG;202406260530;195;17.8;4
STG;202406260540;89;17.7;0
STG;202406260550;52;16.5;0
STG;202406260600;105;16.2;0
STG;202406260610;155;16.3;0
STG;202406260620;173;16.7;0
STG;202406260630;180;17.2;0
STG;202406260640;234;17.5;0
STG;202406260650;233;17.8;0
STG;202406260700;178;17.5;0
STG;202406260710;178;17.4;0
STG;202406260720;139;17.3;0
STG;202406260730;73;16.9;0
STG;202406260740;55;16.7;0
STG;202406260750;61;16.0;0
STG;202406260800;59;15.9;0
STG;202406260810;72;15.9;0
STG;202406260820;72;16.0;0
STG;202406260830;104;16.1;0
STG;202406260840;223;16.3;0
STG;202406260850;356;17.2;0
STG;202406260900;418;17.6;0
STG;202406260910;577;18.1;1
STG;202406260920;614;18.2;2
STG;202406260930;689;19.2;9
STG;202406260940;754;19.0;8
STG;202406260950;713;18.5;6
STG;202406261000;535;19.0;0
STG;202406261010;579;19.0;1
STG;202406261020;537;19.1;2
STG;202406261030;845;20.4;10
STG;202406261040;998;20.5;10
STG;202406261050;968;20.4;10
